CMDLINE /home/laurie2905/anaconda3/envs/masterEnv/bin/python src/models/envs/env.py
MEM 1003.191406 1718116073.7164
MEM 1003.191406 1718116073.8167
MEM 1003.191406 1718116073.9171
MEM 1003.191406 1718116074.0174
MEM 1003.449219 1718116074.1178
MEM 1003.449219 1718116074.2181
MEM 1003.449219 1718116074.3185
MEM 1003.449219 1718116074.4188
MEM 1003.449219 1718116074.5192
MEM 1003.707031 1718116074.6196
MEM 1003.707031 1718116074.7199
MEM 1003.707031 1718116074.8203
MEM 1003.707031 1718116074.9206
MEM 1003.964844 1718116075.0210
MEM 1003.964844 1718116075.1213
MEM 1003.964844 1718116075.2217
MEM 1003.964844 1718116075.3220
MEM 1003.964844 1718116075.4224
MEM 1004.222656 1718116075.5227
MEM 1004.222656 1718116075.6231
MEM 1004.222656 1718116075.7235
MEM 1004.222656 1718116075.8239
MEM 1004.222656 1718116075.9243
MEM 1004.480469 1718116076.0247
MEM 1004.480469 1718116076.1250
MEM 1004.480469 1718116076.2254
MEM 1004.480469 1718116076.3257
MEM 1004.480469 1718116076.4260
MEM 1004.738281 1718116076.5264
MEM 1004.738281 1718116076.6267
MEM 1004.738281 1718116076.7271
MEM 1004.738281 1718116076.8276
MEM 1004.996094 1718116076.9279
MEM 1004.996094 1718116077.0282
MEM 1004.996094 1718116077.1286
MEM 1004.996094 1718116077.2290
MEM 1004.996094 1718116077.3293
MEM 1005.253906 1718116077.4297
MEM 1005.253906 1718116077.5301
MEM 1005.253906 1718116077.6304
MEM 1005.253906 1718116077.7308
MEM 1005.253906 1718116077.8311
MEM 1005.511719 1718116077.9315
MEM 1005.511719 1718116078.0319
MEM 1005.511719 1718116078.1322
MEM 1005.511719 1718116078.2326
MEM 1005.769531 1718116078.3329
MEM 1005.769531 1718116078.4333
MEM 1005.769531 1718116078.5337
MEM 1005.769531 1718116078.6341
MEM 1005.769531 1718116078.7344
MEM 1006.027344 1718116078.8348
MEM 1006.027344 1718116078.9351
MEM 1006.027344 1718116079.0355
MEM 1006.027344 1718116079.1358
MEM 1006.027344 1718116079.2362
MEM 1006.027344 1718116079.3365
MEM 1006.285156 1718116079.4368
MEM 1006.285156 1718116079.5372
MEM 1006.285156 1718116079.6375
MEM 1006.285156 1718116079.7379
MEM 1006.285156 1718116079.8383
MEM 1006.542969 1718116079.9387
MEM 1006.542969 1718116080.0390
MEM 1006.542969 1718116080.1394
MEM 1006.542969 1718116080.2398
MEM 1006.800781 1718116080.3401
MEM 1006.800781 1718116080.4404
MEM 1006.800781 1718116080.5409
MEM 1006.800781 1718116080.6413
MEM 1006.800781 1718116080.7416
MEM 1007.058594 1718116080.8420
MEM 1007.058594 1718116080.9424
MEM 1007.058594 1718116081.0428
MEM 1007.058594 1718116081.1431
MEM 1007.058594 1718116081.2435
MEM 1007.316406 1718116081.3438
MEM 1007.316406 1718116081.4442
MEM 1007.316406 1718116081.5445
MEM 1007.316406 1718116081.6448
MEM 1007.316406 1718116081.7452
MEM 1007.574219 1718116081.8456
MEM 1007.574219 1718116081.9459
MEM 1007.574219 1718116082.0463
MEM 1007.574219 1718116082.1467
MEM 1007.574219 1718116082.2471
MEM 1007.832031 1718116082.3475
MEM 1007.832031 1718116082.4478
MEM 1007.832031 1718116082.5482
MEM 1007.832031 1718116082.6485
MEM 1008.089844 1718116082.7489
MEM 1008.089844 1718116082.8493
MEM 1008.089844 1718116082.9497
MEM 1008.089844 1718116083.0500
MEM 1008.089844 1718116083.1504
MEM 1008.347656 1718116083.2507
MEM 1008.347656 1718116083.3510
MEM 1008.347656 1718116083.4514
MEM 1008.347656 1718116083.5519
MEM 1008.347656 1718116083.6522
MEM 1008.605469 1718116083.7526
MEM 1008.605469 1718116083.8529
MEM 1008.605469 1718116083.9533
MEM 1008.605469 1718116084.0537
MEM 1008.863281 1718116084.1540
MEM 1008.863281 1718116084.2544
MEM 1008.863281 1718116084.3547
MEM 1008.863281 1718116084.4550
MEM 1008.863281 1718116084.5554
MEM 1009.121094 1718116084.6557
MEM 1009.121094 1718116084.7560
MEM 1009.121094 1718116084.8563
MEM 1009.121094 1718116084.9567
MEM 1009.121094 1718116085.0571
MEM 1009.378906 1718116085.1575
MEM 1009.378906 1718116085.2578
MEM 1009.378906 1718116085.3582
MEM 1009.378906 1718116085.4585
MEM 1009.378906 1718116085.5589
MEM 1009.636719 1718116085.6592
MEM 1009.636719 1718116085.7595
MEM 1009.636719 1718116085.8598
MEM 1009.636719 1718116085.9602
MEM 1009.636719 1718116086.0605
MEM 1009.894531 1718116086.1609
MEM 1009.894531 1718116086.2613
MEM 1009.894531 1718116086.3616
MEM 1009.894531 1718116086.4619
MEM 1010.152344 1718116086.5624
MEM 1010.152344 1718116086.6627
MEM 1010.152344 1718116086.7630
MEM 1010.152344 1718116086.8634
MEM 1010.152344 1718116086.9637
MEM 1010.152344 1718116087.0641
MEM 1010.410156 1718116087.1644
MEM 1010.410156 1718116087.2648
MEM 1010.410156 1718116087.3651
MEM 1010.410156 1718116087.4655
MEM 1010.667969 1718116087.5659
MEM 1010.667969 1718116087.6662
MEM 1010.667969 1718116087.7666
MEM 1010.667969 1718116087.8669
MEM 1010.667969 1718116087.9673
MEM 1010.925781 1718116088.0676
MEM 1010.925781 1718116088.1680
MEM 1010.925781 1718116088.2684
MEM 1010.925781 1718116088.3688
MEM 1010.925781 1718116088.4692
MEM 1011.183594 1718116088.5695
MEM 1011.183594 1718116088.6699
MEM 1011.183594 1718116088.7702
MEM 1011.183594 1718116088.8705
MEM 1011.183594 1718116088.9709
MEM 1011.441406 1718116089.0713
MEM 1011.441406 1718116089.1716
MEM 1011.441406 1718116089.2720
MEM 1011.441406 1718116089.3724
MEM 1011.699219 1718116089.4727
MEM 1011.699219 1718116089.5731
MEM 1011.699219 1718116089.6734
MEM 1011.699219 1718116089.7738
MEM 1011.699219 1718116089.8741
MEM 1011.957031 1718116089.9744
MEM 1011.957031 1718116090.0748
MEM 1011.957031 1718116090.1751
MEM 1011.957031 1718116090.2755
MEM 1011.957031 1718116090.3758
MEM 1012.214844 1718116090.4762
MEM 1012.214844 1718116090.5765
MEM 1012.214844 1718116090.6768
MEM 1012.214844 1718116090.7772
MEM 1012.214844 1718116090.8775
MEM 1012.472656 1718116090.9779
MEM 1012.472656 1718116091.0783
MEM 1012.472656 1718116091.1786
MEM 1012.472656 1718116091.2790
MEM 1012.472656 1718116091.3794
MEM 1012.730469 1718116091.4798
MEM 1012.730469 1718116091.5801
MEM 1012.730469 1718116091.6805
MEM 1012.730469 1718116091.7808
MEM 1012.730469 1718116091.8812
MEM 1012.988281 1718116091.9815
MEM 1012.988281 1718116092.0818
MEM 1012.988281 1718116092.1822
MEM 1012.988281 1718116092.2825
MEM 1013.246094 1718116092.3828
MEM 1013.246094 1718116092.4832
MEM 1013.246094 1718116092.5835
MEM 1013.246094 1718116092.6839
MEM 1013.246094 1718116092.7843
MEM 1013.503906 1718116092.8845
MEM 1013.503906 1718116092.9849
MEM 1013.503906 1718116093.0853
MEM 1013.503906 1718116093.1856
MEM 1013.503906 1718116093.2859
MEM 1013.761719 1718116093.3863
MEM 1013.761719 1718116093.4866
MEM 1013.761719 1718116093.5870
MEM 1013.761719 1718116093.6874
MEM 1013.761719 1718116093.7878
MEM 1014.019531 1718116093.8881
MEM 1014.019531 1718116093.9885
MEM 1014.019531 1718116094.0888
MEM 1014.019531 1718116094.1892
MEM 1014.277344 1718116094.2895
MEM 1014.277344 1718116094.3899
MEM 1014.277344 1718116094.4903
MEM 1014.792969 1718116094.5906
MEM 1014.792969 1718116094.6910
MEM 1015.050781 1718116094.7914
MEM 1015.050781 1718116094.8917
MEM 1015.050781 1718116094.9921
MEM 1015.050781 1718116095.0924
MEM 1015.050781 1718116095.1927
MEM 1015.308594 1718116095.2931
MEM 1015.308594 1718116095.3934
MEM 1015.308594 1718116095.4938
MEM 1015.308594 1718116095.5942
MEM 1015.308594 1718116095.6946
MEM 1015.566406 1718116095.7950
MEM 1015.566406 1718116095.8953
MEM 1015.566406 1718116095.9957
MEM 1015.566406 1718116096.0961
MEM 1015.566406 1718116096.1964
MEM 1015.824219 1718116096.2968
MEM 1015.824219 1718116096.3971
MEM 1015.824219 1718116096.4975
MEM 1015.824219 1718116096.5978
MEM 1015.824219 1718116096.6982
MEM 1016.082031 1718116096.7986
MEM 1016.082031 1718116096.8989
MEM 1016.082031 1718116096.9993
MEM 1016.082031 1718116097.0997
MEM 1016.082031 1718116097.2000
MEM 1016.339844 1718116097.3003
MEM 1016.339844 1718116097.4007
MEM 1016.339844 1718116097.5010
MEM 1016.339844 1718116097.6014
MEM 1016.597656 1718116097.7018
MEM 1016.597656 1718116097.8022
MEM 1016.597656 1718116097.9025
MEM 1016.597656 1718116098.0028
MEM 1016.597656 1718116098.1032
MEM 1016.855469 1718116098.2036
MEM 1016.855469 1718116098.3039
MEM 1016.855469 1718116098.4043
MEM 1016.855469 1718116098.5046
MEM 1017.113281 1718116098.6050
MEM 1017.113281 1718116098.7053
MEM 1017.113281 1718116098.8057
MEM 1017.113281 1718116098.9062
MEM 1017.113281 1718116099.0065
MEM 1017.371094 1718116099.1069
MEM 1017.371094 1718116099.2072
MEM 1017.371094 1718116099.3076
MEM 1017.371094 1718116099.4080
MEM 1017.371094 1718116099.5083
MEM 1017.371094 1718116099.6086
MEM 1017.628906 1718116099.7090
MEM 1017.628906 1718116099.8093
MEM 1017.628906 1718116099.9097
MEM 1017.628906 1718116100.0100
MEM 1017.628906 1718116100.1103
MEM 1017.886719 1718116100.2107
MEM 1017.886719 1718116100.3110
MEM 1017.886719 1718116100.4114
MEM 1017.886719 1718116100.5118
MEM 1018.144531 1718116100.6122
MEM 1018.144531 1718116100.7125
MEM 1018.144531 1718116100.8129
MEM 1018.144531 1718116100.9133
MEM 1018.144531 1718116101.0136
MEM 1018.402344 1718116101.1139
MEM 1018.402344 1718116101.2143
MEM 1018.402344 1718116101.3146
MEM 1018.402344 1718116101.4150
MEM 1018.660156 1718116101.5154
MEM 1018.660156 1718116101.6157
MEM 1018.660156 1718116101.7161
MEM 1018.660156 1718116101.8164
MEM 1018.660156 1718116101.9167
MEM 1018.917969 1718116102.0171
MEM 1018.917969 1718116102.1175
MEM 1018.917969 1718116102.2179
MEM 1018.917969 1718116102.3182
MEM 1019.175781 1718116102.4185
MEM 1019.175781 1718116102.5189
MEM 1019.175781 1718116102.6193
MEM 1019.175781 1718116102.7196
MEM 1019.175781 1718116102.8200
MEM 1019.175781 1718116102.9203
MEM 1019.433594 1718116103.0206
MEM 1019.433594 1718116103.1210
MEM 1019.433594 1718116103.2213
MEM 1019.433594 1718116103.3216
MEM 1019.433594 1718116103.4221
MEM 1019.691406 1718116103.5225
MEM 1019.691406 1718116103.6228
MEM 1019.691406 1718116103.7232
MEM 1019.691406 1718116103.8235
MEM 1019.691406 1718116103.9239
MEM 1019.949219 1718116104.0243
MEM 1019.949219 1718116104.1247
MEM 1019.949219 1718116104.2250
MEM 1019.949219 1718116104.3253
MEM 1019.949219 1718116104.4257
MEM 1020.207031 1718116104.5260
MEM 1020.207031 1718116104.6264
MEM 1020.207031 1718116104.7268
MEM 1020.207031 1718116104.8271
MEM 1020.207031 1718116104.9275
MEM 1020.464844 1718116105.0279
MEM 1020.464844 1718116105.1282
MEM 1020.464844 1718116105.2286
MEM 1020.464844 1718116105.3289
MEM 1020.722656 1718116105.4294
MEM 1020.722656 1718116105.5297
MEM 1020.722656 1718116105.6301
MEM 1020.722656 1718116105.7304
MEM 1020.722656 1718116105.8307
MEM 1020.980469 1718116105.9311
MEM 1020.980469 1718116106.0315
MEM 1020.980469 1718116106.1318
MEM 1020.980469 1718116106.2322
MEM 1020.980469 1718116106.3326
MEM 1021.238281 1718116106.4329
MEM 1021.238281 1718116106.5332
MEM 1021.238281 1718116106.6335
MEM 1021.238281 1718116106.7339
MEM 1021.238281 1718116106.8342
MEM 1021.496094 1718116106.9346
MEM 1021.496094 1718116107.0349
MEM 1021.496094 1718116107.1353
MEM 1021.496094 1718116107.2356
MEM 1021.496094 1718116107.3360
MEM 1021.753906 1718116107.4363
MEM 1021.753906 1718116107.5367
MEM 1021.753906 1718116107.6370
MEM 1021.753906 1718116107.7375
MEM 1021.753906 1718116107.8378
MEM 1022.011719 1718116107.9382
MEM 1022.011719 1718116108.0385
MEM 1022.011719 1718116108.1389
MEM 1022.011719 1718116108.2392
MEM 1022.011719 1718116108.3395
MEM 1022.269531 1718116108.4399
MEM 1022.269531 1718116108.5403
MEM 1022.269531 1718116108.6407
MEM 1022.269531 1718116108.7410
MEM 1022.269531 1718116108.8414
MEM 1022.527344 1718116108.9418
MEM 1022.527344 1718116109.0421
MEM 1022.527344 1718116109.1425
MEM 1022.527344 1718116109.2429
MEM 1022.785156 1718116109.3433
MEM 1022.785156 1718116109.4437
MEM 1022.785156 1718116109.5440
MEM 1022.785156 1718116109.6443
MEM 1022.785156 1718116109.7447
MEM 1023.042969 1718116109.8451
MEM 1023.042969 1718116109.9455
MEM 1023.042969 1718116110.0458
MEM 1023.042969 1718116110.1461
MEM 1023.042969 1718116110.2465
MEM 1023.300781 1718116110.3469
MEM 1023.300781 1718116110.4472
MEM 1023.300781 1718116110.5476
MEM 1023.300781 1718116110.6480
MEM 1023.300781 1718116110.7483
MEM 1023.558594 1718116110.8486
MEM 1023.558594 1718116110.9490
MEM 1023.558594 1718116111.0494
MEM 1023.558594 1718116111.1497
MEM 1023.558594 1718116111.2501
MEM 1023.816406 1718116111.3504
MEM 1023.816406 1718116111.4508
MEM 1023.816406 1718116111.5511
MEM 1023.816406 1718116111.6515
MEM 1023.816406 1718116111.7518
MEM 1024.074219 1718116111.8522
MEM 1024.074219 1718116111.9525
MEM 1024.074219 1718116112.0529
MEM 1024.074219 1718116112.1533
MEM 1024.332031 1718116112.2537
MEM 1024.332031 1718116112.3540
MEM 1024.332031 1718116112.4544
MEM 1024.332031 1718116112.5547
MEM 1024.332031 1718116112.6551
MEM 1024.589844 1718116112.7555
MEM 1024.589844 1718116112.8559
MEM 1024.589844 1718116112.9563
MEM 1024.589844 1718116113.0567
MEM 1024.589844 1718116113.1570
MEM 1024.847656 1718116113.2574
MEM 1024.847656 1718116113.3577
MEM 1024.847656 1718116113.4580
MEM 1024.847656 1718116113.5584
MEM 1024.847656 1718116113.6587
MEM 1024.847656 1718116113.7591
MEM 1025.105469 1718116113.8594
MEM 1025.105469 1718116113.9598
MEM 1025.105469 1718116114.0601
MEM 1025.105469 1718116114.1605
MEM 1025.105469 1718116114.2609
MEM 1025.363281 1718116114.3612
MEM 1025.363281 1718116114.4616
MEM 1025.363281 1718116114.5620
MEM 1025.363281 1718116114.6625
MEM 1025.621094 1718116114.7628
MEM 1025.621094 1718116114.8631
MEM 1025.621094 1718116114.9634
MEM 1025.621094 1718116115.0638
MEM 1025.621094 1718116115.1642
MEM 1025.621094 1718116115.2645
MEM 1025.878906 1718116115.3648
MEM 1025.878906 1718116115.4652
MEM 1025.878906 1718116115.5655
MEM 1025.878906 1718116115.6659
MEM 1025.878906 1718116115.7662
MEM 1026.136719 1718116115.8666
MEM 1026.136719 1718116115.9669
MEM 1026.136719 1718116116.0674
MEM 1026.136719 1718116116.1677
MEM 1026.136719 1718116116.2680
MEM 1026.394531 1718116116.3684
MEM 1026.394531 1718116116.4688
MEM 1026.394531 1718116116.5691
MEM 1026.394531 1718116116.6695
MEM 1026.652344 1718116116.7698
MEM 1026.652344 1718116116.8704
MEM 1026.652344 1718116116.9708
MEM 1026.652344 1718116117.0711
MEM 1026.652344 1718116117.1714
MEM 1026.910156 1718116117.2718
MEM 1026.910156 1718116117.3722
MEM 1026.910156 1718116117.4724
MEM 1026.910156 1718116117.5728
MEM 1026.910156 1718116117.6732
MEM 1027.167969 1718116117.7736
MEM 1027.167969 1718116117.8739
MEM 1027.167969 1718116117.9743
MEM 1027.167969 1718116118.0747
MEM 1027.425781 1718116118.1750
MEM 1027.425781 1718116118.2754
MEM 1027.425781 1718116118.3758
MEM 1027.425781 1718116118.4761
MEM 1027.425781 1718116118.5765
MEM 1027.683594 1718116118.6768
MEM 1027.683594 1718116118.7772
MEM 1027.683594 1718116118.8775
MEM 1027.683594 1718116118.9779
MEM 1027.683594 1718116119.0783
MEM 1027.941406 1718116119.1787
MEM 1027.941406 1718116119.2790
MEM 1027.941406 1718116119.3794
MEM 1027.941406 1718116119.4798
MEM 1027.941406 1718116119.5801
MEM 1028.199219 1718116119.6805
MEM 1028.199219 1718116119.7808
MEM 1028.199219 1718116119.8811
MEM 1028.199219 1718116119.9814
MEM 1028.199219 1718116120.0818
MEM 1028.199219 1718116120.1821
MEM 1028.457031 1718116120.2825
MEM 1028.457031 1718116120.3829
MEM 1028.457031 1718116120.4832
MEM 1028.457031 1718116120.5836
MEM 1028.457031 1718116120.6839
MEM 1028.457031 1718116120.7843
MEM 1028.714844 1718116120.8846
MEM 1028.714844 1718116120.9849
MEM 1028.714844 1718116121.0853
MEM 1028.714844 1718116121.1856
MEM 1028.714844 1718116121.2860
MEM 1028.972656 1718116121.3864
MEM 1028.972656 1718116121.4867
MEM 1028.972656 1718116121.5871
MEM 1028.972656 1718116121.6875
MEM 1028.972656 1718116121.7879
MEM 1029.230469 1718116121.8882
MEM 1029.230469 1718116121.9885
MEM 1029.230469 1718116122.0888
MEM 1029.230469 1718116122.1892
MEM 1029.488281 1718116122.2895
MEM 1029.488281 1718116122.3899
MEM 1029.488281 1718116122.4902
MEM 1029.488281 1718116122.5906
MEM 1029.488281 1718116122.6910
MEM 1029.746094 1718116122.7914
MEM 1029.746094 1718116122.8917
MEM 1029.746094 1718116122.9921
MEM 1029.746094 1718116123.0925
MEM 1029.746094 1718116123.1928
MEM 1030.003906 1718116123.2932
MEM 1030.003906 1718116123.3935
MEM 1030.003906 1718116123.4939
MEM 1030.003906 1718116123.5943
MEM 1030.003906 1718116123.6946
MEM 1030.261719 1718116123.7950
MEM 1030.261719 1718116123.8953
MEM 1030.261719 1718116123.9956
MEM 1030.261719 1718116124.0959
MEM 1030.261719 1718116124.1963
MEM 1030.519531 1718116124.2966
MEM 1030.519531 1718116124.3970
MEM 1030.519531 1718116124.4975
MEM 1030.519531 1718116124.5979
MEM 1030.519531 1718116124.6982
MEM 1030.777344 1718116124.7986
MEM 1030.777344 1718116124.8989
MEM 1030.777344 1718116124.9993
MEM 1030.777344 1718116125.0997
MEM 1030.777344 1718116125.2001
MEM 1031.035156 1718116125.3004
MEM 1031.035156 1718116125.4008
MEM 1031.035156 1718116125.5011
MEM 1031.035156 1718116125.6015
MEM 1031.035156 1718116125.7019
MEM 1031.292969 1718116125.8022
MEM 1031.292969 1718116125.9025
MEM 1031.292969 1718116126.0029
MEM 1031.292969 1718116126.1033
MEM 1031.292969 1718116126.2036
MEM 1031.550781 1718116126.3040
MEM 1031.550781 1718116126.4046
MEM 1031.550781 1718116126.5050
MEM 1031.550781 1718116126.6054
MEM 1031.550781 1718116126.7057
MEM 1031.808594 1718116126.8061
MEM 1031.808594 1718116126.9064
MEM 1031.808594 1718116127.0067
MEM 1031.808594 1718116127.1071
MEM 1031.808594 1718116127.2075
MEM 1032.066406 1718116127.3079
MEM 1032.066406 1718116127.4082
MEM 1032.066406 1718116127.5086
MEM 1032.066406 1718116127.6089
MEM 1032.066406 1718116127.7093
MEM 1032.324219 1718116127.8096
MEM 1032.324219 1718116127.9100
MEM 1032.324219 1718116128.0103
MEM 1032.324219 1718116128.1107
MEM 1032.324219 1718116128.2111
MEM 1032.582031 1718116128.3114
MEM 1032.582031 1718116128.4117
MEM 1032.582031 1718116128.5120
MEM 1032.582031 1718116128.6125
MEM 1032.839844 1718116128.7128
MEM 1032.839844 1718116128.8132
MEM 1032.839844 1718116128.9135
MEM 1032.839844 1718116129.0139
MEM 1032.839844 1718116129.1142
MEM 1033.097656 1718116129.2145
MEM 1033.097656 1718116129.3149
MEM 1033.097656 1718116129.4152
MEM 1033.097656 1718116129.5156
MEM 1033.355469 1718116129.6161
MEM 1033.355469 1718116129.7164
MEM 1033.355469 1718116129.8167
MEM 1033.355469 1718116129.9171
MEM 1033.355469 1718116130.0175
MEM 1033.613281 1718116130.1179
MEM 1033.613281 1718116130.2182
MEM 1033.613281 1718116130.3186
MEM 1033.613281 1718116130.4189
MEM 1033.871094 1718116130.5193
MEM 1033.871094 1718116130.6197
MEM 1033.871094 1718116130.7201
MEM 1033.871094 1718116130.8205
MEM 1033.871094 1718116130.9208
MEM 1033.871094 1718116131.0211
MEM 1033.871094 1718116131.1215
MEM 1033.871094 1718116131.2219
MEM 1033.871094 1718116131.3223
MEM 1033.871094 1718116131.4227
MEM 1033.871094 1718116131.5231
MEM 1033.871094 1718116131.6235
MEM 1033.871094 1718116131.7238
MEM 1033.871094 1718116131.8241
MEM 1033.871094 1718116131.9245
MEM 1033.871094 1718116132.0249
MEM 1033.871094 1718116132.1252
MEM 1033.871094 1718116132.2256
MEM 1033.871094 1718116132.3260
MEM 1033.871094 1718116132.4263
MEM 1033.871094 1718116132.5267
MEM 1033.871094 1718116132.6270
MEM 1033.871094 1718116132.7274
MEM 1033.871094 1718116132.8279
MEM 1033.871094 1718116132.9282
MEM 1033.871094 1718116133.0286
MEM 1033.871094 1718116133.1289
MEM 1033.871094 1718116133.2293
MEM 1033.871094 1718116133.3296
MEM 1033.871094 1718116133.4300
MEM 1033.871094 1718116133.5304
MEM 1033.871094 1718116133.6307
MEM 1033.871094 1718116133.7311
MEM 1033.871094 1718116133.8315
MEM 1033.871094 1718116133.9318
MEM 1033.871094 1718116134.0322
MEM 1033.871094 1718116134.1326
MEM 1033.871094 1718116134.2329
MEM 1033.871094 1718116134.3333
MEM 1033.871094 1718116134.4336
MEM 1033.871094 1718116134.5340
MEM 1033.871094 1718116134.6344
MEM 1033.871094 1718116134.7349
MEM 1033.871094 1718116134.8352
MEM 1033.871094 1718116134.9355
MEM 1034.902344 1718116135.0359
MEM 1040.058594 1718116135.1364
MEM 1043.925781 1718116135.2368
MEM 1050.371094 1718116135.3372
MEM 1068.675781 1718116135.4376
MEM 1079.417969 1718116135.5380
MEM 1084.058594 1718116135.6384
MEM 1090.437500 1718116135.7388
MEM 1109.257812 1718116135.8392
MEM 1103.242188 1718116135.9395
MEM 1099.097656 1718116136.0400
MEM 1100.210938 1718116136.1403
MEM 1107.941406 1718116136.2408
MEM 1102.886719 1718116136.3412
MEM 1102.476562 1718116136.4415
MEM 1103.589844 1718116136.5419
MEM 1110.089844 1718116136.6424
MEM 1104.785156 1718116136.7428
MEM 1105.910156 1718116136.8433
MEM 1109.515625 1718116136.9437
MEM 1107.042969 1718116137.0441
MEM 1108.179688 1718116137.1445
MEM 1115.394531 1718116137.2449
MEM 1111.093750 1718116137.3453
MEM 1110.421875 1718116137.4458
MEM 1110.566406 1718116137.5462
MEM 1112.667969 1718116137.6466
MEM 1116.531250 1718116137.7470
MEM 1113.800781 1718116137.8475
MEM 1114.914062 1718116137.9478
MEM 1116.046875 1718116138.0486
MEM 1116.046875 1718116138.1490
MEM 1116.046875 1718116138.2496
MEM 1117.175781 1718116138.3500
MEM 1118.292969 1718116138.4504
MEM 1120.093750 1718116138.5507
MEM 1119.937500 1718116138.6512
MEM 1119.566406 1718116138.7515
MEM 1120.691406 1718116138.8519
MEM 1119.851562 1718116138.9523
MEM 1121.949219 1718116139.0527
MEM 1121.949219 1718116139.1532
MEM 1144.843750 1718116139.2536
MEM 1144.843750 1718116139.3540
MEM 1144.843750 1718116139.4543
MEM 1144.843750 1718116139.5547
MEM 1144.843750 1718116139.6551
MEM 1144.843750 1718116139.7554
MEM 1144.843750 1718116139.8559
MEM 1144.843750 1718116139.9562
MEM 1144.843750 1718116140.0566
MEM 1144.843750 1718116140.1570
MEM 1144.843750 1718116140.2574
MEM 1144.843750 1718116140.3578
MEM 1144.843750 1718116140.4582
MEM 1144.843750 1718116140.5585
MEM 1158.167969 1718116140.6589
MEM 1158.167969 1718116140.7593
MEM 1123.089844 1718116140.8597
MEM 1123.089844 1718116140.9603
MEM 1104.363281 1718116141.0608
MEM 1104.363281 1718116141.1612
MEM 1103.378906 1718116141.2616
MEM 1103.378906 1718116141.3620
MEM 1103.378906 1718116141.4624
MEM 1103.632812 1718116141.5628
MEM 1131.292969 1718116141.6632
